Order Date,Order ID,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Sales_Normalized
2017-08-12,CA-2017-113733,2017-12-12,Standard Class,LH-16900,Consumer,United States,Greenville,North Carolina,27834.0,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,68.112,0.0038604765399304682
2017-08-12,CA-2017-113733,2017-12-12,Standard Class,LH-16900,Consumer,United States,Greenville,North Carolina,27834.0,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,249.584,0.014230664216143715
2017-08-12,CA-2017-131289,,Standard Class,SP-20620,Corporate,United States,San Francisco,California,94110.0,West,OFF-AR-10003056,Office Supplies,Art,Newell 341,8.56,0.0004573872672390827
2017-08-12,CA-2017-131289,,Standard Class,SP-20620,Corporate,United States,San Francisco,California,94110.0,West,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,45.36,0.0025603172315567043
2017-08-12,CA-2017-117590,2017-10-12,First Class,GH-14485,Corporate,United States,Richardson,Texas,75080.0,Central,TEC-PH-10004977,Technology,Phones,GE 30524EE4,1097.544,0.06268719933958855
2017-08-12,CA-2017-131289,,Standard Class,SP-20620,Corporate,United States,San Francisco,California,94110.0,West,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,1421.664,0.08120898357965994
2017-08-12,CA-2017-117590,2017-10-12,First Class,GH-14485,Corporate,United States,Richardson,Texas,75080.0,Central,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",190.92,0.010878319557808687
2017-09-01,CA-2017-108882,,Standard Class,LA-16780,Corporate,United States,Fresno,California,93727.0,West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,377.928,0.021564861046045367
2017-09-01,CA-2017-126543,,Second Class,MF-17665,Corporate,United States,Toledo,Ohio,43615.0,East,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",15.168,0.0008350003434404642
2017-09-01,CA-2017-108882,,Standard Class,LA-16780,Corporate,United States,Fresno,California,93727.0,West,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,349.95,0.019966062824804103
2017-09-02,US-2017-112396,,Standard Class,JR-16210,Corporate,United States,San Francisco,California,94110.0,West,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,31.86,0.0017888619457336636
2017-09-02,US-2017-112396,,Standard Class,JR-16210,Corporate,United States,San Francisco,California,94110.0,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,89.97,0.005109548364931951
2017-09-03,CA-2017-153269,2017-12-03,First Class,PS-18760,Consumer,United States,Andover,Massachusetts,1810.0,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,0.0006088210826043463
2017-09-03,CA-2017-153269,2017-12-03,First Class,PS-18760,Consumer,United States,Andover,Massachusetts,1810.0,East,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,17.94,0.0009934058287961287
2017-09-03,CA-2017-153269,2017-12-03,First Class,PS-18760,Consumer,United States,Andover,Massachusetts,1810.0,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",354.9,0.020248929762939218
2017-09-03,CA-2017-120803,,Standard Class,RB-19465,Home Office,United States,Milford,Connecticut,6460.0,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,199.75,0.011382908459572943
2017-09-03,CA-2017-153269,2017-12-03,First Class,PS-18760,Consumer,United States,Andover,Massachusetts,1810.0,East,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,51.8,0.002928329975312288
2017-09-04,CA-2017-128517,,Second Class,SW-20350,Home Office,United States,Detroit,Michigan,48227.0,Central,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,5.28,0.0002699522052020773
2017-09-04,CA-2017-126809,,Standard Class,EB-13750,Corporate,United States,Seattle,Washington,98103.0,West,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",35.352,0.00198841171299989
2017-09-04,CA-2017-117681,,Standard Class,HF-14995,Consumer,United States,Los Angeles,California,90004.0,West,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,556.665,0.031778757595834456
2017-09-04,CA-2017-128517,,Second Class,SW-20350,Home Office,United States,Detroit,Michigan,48227.0,Central,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,517.9,0.029563538028802596
2017-09-05,US-2017-144057,,Standard Class,CV-12805,Corporate,United States,Austin,Texas,78745.0,Central,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,48.784,0.002755981149975822
2017-09-05,US-2017-144057,,Standard Class,CV-12805,Corporate,United States,Austin,Texas,78745.0,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",856.656,0.04892169408837814
2017-09-05,CA-2017-169166,,Standard Class,SS-20590,Consumer,United States,Seattle,Washington,98115.0,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,93.98,0.005338699157239388
2017-09-05,US-2017-144057,,Standard Class,CV-12805,Corporate,United States,Austin,Texas,78745.0,Central,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,76.64,0.004347807701226682
2017-09-05,CA-2017-109176,,Standard Class,JW-16075,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,9.344,0.0005021888186528059
2017-09-05,CA-2017-159765,2017-12-05,Second Class,TH-21100,Consumer,United States,Salem,Virginia,24153.0,South,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,27.86,0.001560282601786096
2017-09-05,CA-2017-161158,,Standard Class,PS-18970,Home Office,United States,New York City,New York,10024.0,East,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,8.0,0.0004253861590864232
2017-09-05,US-2017-144057,,Standard Class,CV-12805,Corporate,United States,Austin,Texas,78745.0,Central,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,18.528,0.001027006992356421
2017-09-05,CA-2017-109176,,Standard Class,JW-16075,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-AR-10001955,Office Supplies,Art,Newell 319,79.36,0.004503241655111028
2017-09-05,CA-2017-112382,,Standard Class,MB-18085,Consumer,United States,Houston,Texas,77036.0,Central,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,19.136,0.0010617510526364513
2017-09-05,US-2017-159093,,Standard Class,RS-19420,Corporate,United States,Los Angeles,California,90036.0,West,OFF-PA-10001260,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",32.04,0.0017991480162113042
2017-09-05,US-2017-144057,,Standard Class,CV-12805,Corporate,United States,Austin,Texas,78745.0,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,13.184,0.0007216249888424707
2017-09-06,CA-2017-147368,2017-12-06,First Class,TC-21295,Consumer,United States,Tallahassee,Florida,32303.0,South,TEC-MA-10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,695.7,0.039723889867271975
2017-09-06,CA-2017-154662,,Standard Class,BF-11215,Home Office,United States,Minneapolis,Minnesota,55407.0,Central,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",692.94,0.03956617011994815
2017-09-06,CA-2017-122448,,Standard Class,DB-13210,Consumer,United States,San Francisco,California,94109.0,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,0.0069600124438594846
2017-09-06,US-2017-139710,,Standard Class,GM-14680,Consumer,United States,Los Angeles,California,90045.0,West,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,177.48,0.01011029296214486
2017-09-07,CA-2017-136329,,Standard Class,JD-15895,Corporate,United States,New York City,New York,10035.0,East,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,408.006,0.023283663422859098
2017-09-07,CA-2017-136329,,Standard Class,JD-15895,Corporate,United States,New York City,New York,10035.0,East,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",165.28,0.00941312596310478
2017-09-08,CA-2017-118934,,Standard Class,GH-14410,Home Office,United States,Hendersonville,Tennessee,37075.0,South,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,11.88,0.0006471081227155638
2017-09-08,US-2017-113649,2017-12-08,First Class,HA-14920,Consumer,United States,Fayetteville,North Carolina,28314.0,South,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,30.816,0.0017292027369633484
2017-09-08,CA-2017-118934,,Standard Class,GH-14410,Home Office,United States,Hendersonville,Tennessee,37075.0,South,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,4.338,0.00021612176970242511
2017-09-08,US-2017-113649,2017-12-08,First Class,HA-14920,Consumer,United States,Fayetteville,North Carolina,28314.0,South,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,569.536,0.03251426877982174
2017-09-08,US-2017-113649,2017-12-08,First Class,HA-14920,Consumer,United States,Fayetteville,North Carolina,28314.0,South,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,44.784,0.0025274018060282544
2017-09-09,CA-2017-112893,,Second Class,AT-10735,Consumer,United States,Stockton,California,95207.0,West,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,55.36,0.0031317655914256228
2017-09-09,CA-2017-110023,2017-11-09,First Class,TS-21610,Consumer,United States,New York City,New York,10024.0,East,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,14.624,0.0008039135526635951
2017-09-09,CA-2017-137176,,Second Class,DB-12910,Home Office,United States,Dallas,Texas,75220.0,Central,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",15.008,0.0008258571696825616
2017-09-10,US-2017-128909,2017-11-10,Second Class,SP-20545,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,19.136,0.0010617510526364513
2017-09-10,CA-2017-116974,,Standard Class,MP-17965,Corporate,United States,Troy,Ohio,45373.0,East,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.976,0.0013383320588130079
2017-09-10,CA-2017-114748,,Standard Class,MZ-17335,Home Office,United States,Phoenix,Arizona,85023.0,West,OFF-AR-10001315,Office Supplies,Art,Newell 310,1.408,4.868740026083188e-05
2017-09-10,US-2017-128909,2017-11-10,Second Class,SP-20545,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,332.832,0.01898785752238049
2017-09-10,CA-2017-114748,,Standard Class,MZ-17335,Home Office,United States,Phoenix,Arizona,85023.0,West,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",169.568,0.009658163019816573
2017-09-11,CA-2017-138233,,Standard Class,PF-19165,Consumer,United States,Oakland,California,94601.0,West,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,479.97,0.027396034399819788
2017-09-12,US-2017-131114,,Second Class,RW-19630,Corporate,United States,Chicago,Illinois,60610.0,Central,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,4.356,0.00021715037675018914
2017-09-12,CA-2017-141082,,Standard Class,FM-14380,Consumer,United States,Lawrence,Massachusetts,1841.0,East,OFF-LA-10001404,Office Supplies,Labels,Avery 517,3.69,0.00017909191598291916
2017-09-12,US-2017-131114,,Second Class,RW-19630,Corporate,United States,Chicago,Illinois,60610.0,Central,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,20.568,0.0011435824577696806
2017-09-12,CA-2017-128923,,Standard Class,GB-14530,Corporate,United States,Fort Worth,Texas,76106.0,Central,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",9.328,0.0005012745012770156
2017-09-12,US-2017-161844,,Second Class,DK-12835,Corporate,United States,Franklin,Tennessee,37064.0,South,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,79.974,0.00453832858440698
2017-09-12,CA-2017-141082,,Standard Class,FM-14380,Consumer,United States,Lawrence,Massachusetts,1841.0,East,OFF-LA-10001474,Office Supplies,Labels,Avery 477,122.12,0.006946754841910525
2017-09-12,CA-2017-128923,,Standard Class,GB-14530,Corporate,United States,Fort Worth,Texas,76106.0,Central,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,9.392,0.0005049317707801767
2017-09-12,CA-2017-102092,2017-11-12,First Class,PM-18940,Consumer,United States,Springfield,Virginia,22153.0,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",1056.86,0.06036231883229785
2017-09-12,CA-2017-133340,,Standard Class,LH-17155,Consumer,United States,Jackson,Michigan,49201.0,Central,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,59.98,0.0033957747336850635
2017-09-12,CA-2017-137330,,Standard Class,KB-16585,Corporate,United States,Fremont,Nebraska,68025.0,Central,OFF-AR-10000246,Office Supplies,Art,Newell 318,19.46,0.0010802659794962044
2017-09-12,US-2017-131114,,Second Class,RW-19630,Corporate,United States,Chicago,Illinois,60610.0,Central,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,19.04,0.0010562651483817095
2017-09-12,CA-2017-149503,2017-12-12,First Class,SP-20650,Corporate,United States,Stockton,California,95207.0,West,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",273.92,0.015621340944720716
2017-09-12,US-2017-161844,,Second Class,DK-12835,Corporate,United States,Franklin,Tennessee,37064.0,South,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.946,0.00013657615800867162
2017-09-12,CA-2017-159989,,Standard Class,EB-13870,Consumer,United States,Franklin,Tennessee,37064.0,South,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,40.68,0.00229287939913805
2017-09-12,CA-2017-137330,,Standard Class,KB-16585,Corporate,United States,Fremont,Nebraska,68025.0,Central,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",60.34,0.0034163468746403448
2017-09-12,CA-2017-133340,,Standard Class,LH-17155,Consumer,United States,Jackson,Michigan,49201.0,Central,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",10.9,0.0005911061834484097
2017-09-12,CA-2017-133340,,Standard Class,LH-17155,Consumer,United States,Jackson,Michigan,49201.0,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",61.929,0.003507150019023516
2017-10-01,CA-2017-163937,,Second Class,JB-16000,Consumer,United States,Longview,Washington,98632.0,West,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",24.85,0.0013882766454655516
2017-10-01,CA-2017-116547,,Standard Class,KB-16585,Corporate,United States,Seattle,Washington,98115.0,West,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,69.98,0.003967223093553982
2017-10-01,CA-2017-116547,,Standard Class,KB-16585,Corporate,United States,Seattle,Washington,98115.0,West,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,79.92,0.004535242763263688
2017-10-03,CA-2017-108959,,Second Class,MH-17785,Corporate,United States,Glendale,Arizona,85301.0,West,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",104.696,0.005951063219674921
2017-10-03,US-2017-122182,,Standard Class,BD-11770,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,39.992,0.0022535637519790685
2017-10-03,US-2017-112977,,Standard Class,CJ-12010,Consumer,United States,Long Beach,New York,11561.0,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,176.784,0.010070520156297984
2017-10-03,CA-2017-159016,2017-11-03,First Class,KF-16285,Home Office,United States,Los Angeles,California,90008.0,West,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,4158.912,0.23762857159510783
2017-10-03,CA-2017-169663,,First Class,RH-19510,Home Office,United States,Los Angeles,California,90045.0,West,TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer,3357.6,0.19183772878077948
2017-10-03,CA-2017-159016,2017-11-03,First Class,KF-16285,Home Office,United States,Los Angeles,California,90008.0,West,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,14.9,0.0008196855273959773
2017-10-03,CA-2017-169663,,First Class,RH-19510,Home Office,United States,Los Angeles,California,90045.0,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85,0.0015025663174393353
2017-10-04,CA-2017-124814,,Standard Class,FM-14215,Corporate,United States,Bakersfield,California,93309.0,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",23.2,0.00129398766608718
2017-10-04,CA-2017-123358,,Standard Class,BT-11680,Consumer,United States,San Francisco,California,94122.0,West,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",48.032,0.002713008233313679
2017-10-04,US-2017-114622,2017-12-04,First Class,JR-16210,Corporate,United States,Springfield,Ohio,45503.0,East,OFF-BI-10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,8.904,0.0004770450908185735
2017-10-04,CA-2017-123358,,Standard Class,BT-11680,Consumer,United States,San Francisco,California,94122.0,West,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,579.51,0.033084231373955005
2017-10-04,CA-2017-123358,,Standard Class,BT-11680,Consumer,United States,San Francisco,California,94122.0,West,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,113.76,0.006469024013060109
2017-10-04,CA-2017-109652,,Standard Class,QJ-19255,Corporate,United States,Chicago,Illinois,60653.0,Central,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",13.568,0.0007435686058614372
2017-10-04,CA-2017-124814,,Standard Class,FM-14215,Corporate,United States,Bakersfield,California,93309.0,West,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,12.96,0.000708824545581407
2017-10-04,CA-2017-123358,,Standard Class,BT-11680,Consumer,United States,San Francisco,California,94122.0,West,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,150.66,0.00857766846097642
2017-10-05,CA-2017-133816,,Second Class,CS-12400,Home Office,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,743.988,0.04248329970740702
2017-10-05,CA-2017-161543,,Standard Class,RD-19720,Consumer,United States,Seattle,Washington,98105.0,West,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,11.96,0.0006516797095945152
2017-10-05,CA-2017-117625,,Standard Class,GM-14500,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-EN-10001535,Office Supplies,Envelopes,Grip Seal Envelopes,7.072,0.00037235575129058757
2017-10-06,CA-2017-113243,,Standard Class,OT-18730,Consumer,United States,Los Angeles,California,90045.0,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,32.4,0.0018197201571665852
2017-10-06,CA-2017-121993,2017-12-06,First Class,JB-16000,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-LA-10003720,Office Supplies,Labels,Avery 487,23.616,0.0013177599178577268
2017-10-06,CA-2017-113243,,Standard Class,OT-18730,Consumer,United States,Los Angeles,California,90045.0,West,OFF-LA-10001297,Office Supplies,Labels,Avery 473,20.7,0.0011511255761199502
2017-10-06,CA-2017-113243,,Standard Class,OT-18730,Consumer,United States,Los Angeles,California,90045.0,West,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1335.68,0.07629544200216304
2017-10-07,CA-2017-126613,,Standard Class,AA-10375,Consumer,United States,Mesa,Arizona,85204.0,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,16.768,0.0009264320810194913
2017-10-07,CA-2017-164924,2017-10-07,Same Day,EA-14035,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-MA-10000904,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",341.991,0.01951124707518443
2017-10-07,CA-2017-134222,2017-11-07,Same Day,NZ-18565,Home Office,United States,Yuma,Arizona,85364.0,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,44.856,0.0025315162342193108
2017-10-07,US-2017-131149,,Standard Class,LH-17155,Consumer,United States,Dallas,Texas,75081.0,Central,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",338.04,0.019285467828200224
2017-10-07,US-2017-131149,,Standard Class,LH-17155,Consumer,United States,Dallas,Texas,75081.0,Central,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,154.24,0.008782246973809494
2017-10-09,CA-2017-126102,2017-12-09,Second Class,DV-13465,Consumer,United States,Los Angeles,California,90049.0,West,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.784,0.015785003754987172
2017-10-09,US-2017-118780,,Second Class,PN-18775,Home Office,United States,New York City,New York,10011.0,East,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",6.69,0.00035052642394359484
2017-10-09,CA-2017-164350,2017-12-09,Second Class,CG-12040,Home Office,United States,Bristol,Tennessee,37620.0,South,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",67.56,0.0038289325904657043
2017-10-09,CA-2017-146206,,Second Class,KT-16480,Consumer,United States,Houston,Texas,77095.0,Central,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,300.93,0.017164822964726666
2017-10-09,CA-2017-165918,,Standard Class,BD-11770,Consumer,United States,Edmonds,Washington,98026.0,West,OFF-LA-10003720,Office Supplies,Labels,Avery 487,7.38,0.0003899563607745502
2017-10-09,CA-2017-146206,,Second Class,KT-16480,Consumer,United States,Houston,Texas,77095.0,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,719.96,0.041110223588313975
2017-10-09,CA-2017-112277,,Standard Class,SC-20695,Corporate,United States,Fort Lauderdale,Florida,33311.0,South,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,519.68,0.02966525583685926
2017-10-09,CA-2017-165918,,Standard Class,BD-11770,Consumer,United States,Edmonds,Washington,98026.0,West,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,14.256,0.0007828842530204189
2017-10-09,CA-2017-165918,,Standard Class,BD-11770,Consumer,United States,Edmonds,Washington,98026.0,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,39.624,0.0022325344523358923
2017-10-09,US-2017-118780,,Second Class,PN-18775,Home Office,United States,New York City,New York,10011.0,East,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,59.48,0.0033672023156916175
2017-10-09,CA-2017-165918,,Standard Class,BD-11770,Consumer,United States,Edmonds,Washington,98026.0,West,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,81.98,0.004652961125396685
2017-10-10,US-2017-150357,,Standard Class,EB-13975,Corporate,United States,Greensboro,North Carolina,27405.0,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,4.095,0.00020223557455761038
2017-10-10,CA-2017-157707,2017-12-10,First Class,CC-12610,Corporate,United States,Denver,Colorado,80219.0,West,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",120.784,0.006870409341032038
2017-10-10,CA-2017-157707,2017-12-10,First Class,CC-12610,Corporate,United States,Denver,Colorado,80219.0,West,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,15.992,0.0008820876882936632
2017-10-10,CA-2017-157707,2017-12-10,First Class,CC-12610,Corporate,United States,Denver,Colorado,80219.0,West,FUR-BO-10001567,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",90.882,0.005161664455351996
2017-10-10,US-2017-150357,,Standard Class,EB-13975,Corporate,United States,Greensboro,North Carolina,27405.0,South,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,20.608,0.001145868251209156
2017-10-11,CA-2017-158694,,Second Class,AI-10855,Consumer,United States,Los Angeles,California,90036.0,West,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,129.92,0.007392484562608281
2017-10-11,CA-2017-158694,,Second Class,AI-10855,Consumer,United States,Los Angeles,California,90036.0,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,720.76,0.04115593945710348
2017-10-11,CA-2017-158694,,Second Class,AI-10855,Consumer,United States,Los Angeles,California,90036.0,West,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,61.4,0.00347692040078645
2017-10-11,CA-2017-105494,2017-12-11,First Class,PC-18745,Corporate,United States,San Francisco,California,94122.0,West,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,70.008,0.0039688231489616145
2017-10-11,CA-2017-158694,,Second Class,AI-10855,Consumer,United States,Los Angeles,California,90036.0,West,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",467.46,0.02668115250162377
2017-10-11,CA-2017-158694,,Second Class,AI-10855,Consumer,United States,Los Angeles,California,90036.0,West,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,67.71,0.0038375043158637373
2017-10-11,CA-2017-140935,2017-12-11,First Class,AB-10015,Consumer,United States,Oklahoma City,Oklahoma,73120.0,Central,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",341.96,0.01950947558526884
2017-10-11,CA-2017-127761,,Standard Class,SW-20275,Consumer,United States,New York City,New York,10009.0,East,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,881.93,0.05036597267311085
2017-10-11,CA-2017-127761,,Standard Class,SW-20275,Consumer,United States,New York City,New York,10009.0,East,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,3.64,0.0001762346741835746
2017-10-11,CA-2017-162348,,Standard Class,BF-11170,Home Office,United States,Sacramento,California,95823.0,West,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",9.98,0.0005385329343404691
